Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
AALI,2024-05-02,buy,1313,8.675775e+08,131300,8.675775e+08,DH,AALI,6607.597105864433,20240424,AALI,Lokal
AALI,2024-05-02,buy,959,6.30785e+08,151700,1.001155e+09,CC,AALI,6599.571522742254,20240424,AALI,Pemerintah
AALI,2024-05-02,buy,455,3.003e+08,45500,3.003e+08,AZ,AALI,6600,20240424,AALI,Lokal
AALI,2024-05-02,buy,375,2.479025e+08,38300,2.53195e+08,OD,AALI,6610.835509138381,20240424,AALI,Pemerintah
AALI,2024-05-02,buy,273,1.817875e+08,39100,2.599625e+08,XA,AALI,6648.657289002557,20240424,AALI,Asing
AALI,2024-05-02,buy,235,1.54395e+08,99200,6.555e+08,YP,AALI,6607.862903225807,20240424,AALI,Asing
AALI,2024-05-02,buy,200,1.322175e+08,20000,1.322175e+08,GR,AALI,6610.875,20240424,AALI,Lokal
AALI,2024-05-02,buy,110,7.23125e+07,11500,7.56125e+07,CD,AALI,6575,20240424,AALI,Lokal
AALI,2024-05-02,buy,106,6.9985e+07,10600,6.9985e+07,CP,AALI,6602.358490566037,20240424,AALI,Asing
AALI,2024-05-02,buy,106,6.96975e+07,10600,6.96975e+07,MG,AALI,6575.235849056604,20240424,AALI,Lokal
AALI,2024-05-02,sell,-4188,-2.7638725e+09,433100,2.8581975e+09,DR,AALI,6599.393904410067,20240424,AALI,Asing
AALI,2024-05-02,sell,-380,-2.503775e+08,38000,2.503775e+08,RF,AALI,6588.881578947368,20240424,AALI,Lokal
AALI,2024-05-02,sell,-73,-4.83625e+07,9300,6.16125e+07,AI,AALI,6625,20240424,AALI,Asing
AALI,2024-05-02,sell,-66,-4.374e+07,6600,4.374e+07,BK,AALI,6627.272727272727,20240424,AALI,Asing
AALI,2024-05-02,sell,-55,-3.64625e+07,10200,6.758e+07,EP,AALI,6625.490196078431,20240424,AALI,Lokal
AALI,2024-05-02,sell,-25,-1.665e+07,5500,3.6575e+07,DX,AALI,6650,20240424,AALI,Pemerintah
ABBA,2024-05-02,buy,6415,1.86035e+07,650100,1.88529e+07,YP,ABBA,29,20240424,ABBA,Asing
ABBA,2024-05-02,buy,5995,1.73855e+07,599500,1.73855e+07,CC,ABBA,29,20240424,ABBA,Pemerintah
ABBA,2024-05-02,buy,3396,9.8484e+06,339600,9.8484e+06,NI,ABBA,29,20240424,ABBA,Pemerintah
ABBA,2024-05-02,buy,1550,4.495e+06,155000,4.495e+06,TP,ABBA,29,20240424,ABBA,Asing
ABBA,2024-05-02,buy,1025,2.9725e+06,102500,2.9725e+06,OD,ABBA,29,20240424,ABBA,Pemerintah
ABBA,2024-05-02,buy,1001,2.9029e+06,100100,2.9029e+06,DH,ABBA,29,20240424,ABBA,Lokal
ABBA,2024-05-02,buy,200,580000,20000,580000,DR,ABBA,29,20240424,ABBA,Asing
ABBA,2024-05-02,buy,180,522000,18000,522000,SQ,ABBA,29,20240424,ABBA,Lokal
ABBA,2024-05-02,buy,86,249400,8600,249400,DX,ABBA,29,20240424,ABBA,Pemerintah
ABBA,2024-05-02,buy,35,101500,3500,101500,EP,ABBA,29,20240424,ABBA,Lokal
ABBA,2024-05-02,sell,-14330,-4.1557e+07,1.433e+06,4.1557e+07,AZ,ABBA,29,20240424,ABBA,Lokal
ABBA,2024-05-02,sell,-4550,-1.3195e+07,473000,1.3717e+07,AI,ABBA,29,20240424,ABBA,Asing
ABBA,2024-05-02,sell,-871,-2.5259e+06,112100,3.2509e+06,PD,ABBA,29,20240424,ABBA,Lokal
ABBA,2024-05-02,sell,-140,-406000,14000,406000,KK,ABBA,29,20240424,ABBA,Asing
ABBA,2024-05-02,sell,-2,-5800,200,5800,XL,ABBA,29,20240424,ABBA,Lokal
ACES,2024-05-02,buy,102772,9.9756415e+09,1.13797e+07,1.104541e+10,ZP,ACES,970.6240059052524,20240424,ACES,Asing
ACES,2024-05-02,buy,94999,9.205167e+09,9.5115e+06,9.216365e+09,TP,ACES,968.9707196551543,20240424,ACES,Asing
ACES,2024-05-02,buy,50492,4.909984e+09,6.2711e+06,6.093843e+09,PD,ACES,971.734304986366,20240424,ACES,Lokal
ACES,2024-05-02,buy,46083,4.491712e+09,1.12404e+07,1.0941928e+10,CC,ACES,973.4464965659585,20240424,ACES,Pemerintah
ACES,2024-05-02,buy,14878,1.4427145e+09,1.9891e+06,1.929825e+09,EP,ACES,970.2000904931879,20240424,ACES,Lokal
ACES,2024-05-02,buy,6981,6.84628e+08,1.132e+06,1.103855e+09,MG,ACES,975.136925795053,20240424,ACES,Lokal
ACES,2024-05-02,buy,1000,9.75e+07,150000,1.46e+08,FS,ACES,973.3333333333334,20240424,ACES,Asing
ACES,2024-05-02,buy,1000,9.72015e+07,100000,9.72015e+07,KZ,ACES,972.015,20240424,ACES,Asing
ACES,2024-05-02,buy,539,5.28275e+07,420200,4.071935e+08,AT,ACES,969.0468824369348,20240424,ACES,Lokal
ACES,2024-05-02,buy,538,5.2598e+07,120400,1.17358e+08,YB,ACES,974.7342192691029,20240424,ACES,Lokal
ACES,2024-05-02,sell,-67716,-6.5870635e+09,7.2722e+06,7.072752e+09,AK,ACES,972.5739116085916,20240424,ACES,Asing
ACES,2024-05-02,sell,-59279,-5.750396e+09,5.9279e+06,5.750396e+09,RX,ACES,970.0561750366909,20240424,ACES,Asing
ACES,2024-05-02,sell,-39610,-3.8517885e+09,3.961e+06,3.8517885e+09,BB,ACES,972.4283009341076,20240424,ACES,Lokal
ACES,2024-05-02,sell,-37136,-3.6131855e+09,3.7136e+06,3.6131855e+09,BK,ACES,972.9603349849203,20240424,ACES,Asing
ACES,2024-05-02,sell,-35314,-3.426893e+09,3.7121e+06,3.6021915e+09,YU,ACES,970.3918267288058,20240424,ACES,Asing
ACES,2024-05-02,sell,-21145,-2.034353e+09,4.2929e+06,4.1599645e+09,YP,ACES,969.033636935405,20240424,ACES,Asing
ACES,2024-05-02,sell,-13950,-1.3562e+09,1.4e+06,1.361e+09,KI,ACES,972.1428571428571,20240424,ACES,Lokal
ACES,2024-05-02,sell,-12980,-1.2621295e+09,1.6062e+06,1.5609065e+09,NI,ACES,971.8008342672146,20240424,ACES,Pemerintah
ACES,2024-05-02,sell,-10355,-1.0160565e+09,1.2613e+06,1.236771e+09,LG,ACES,980.5526044557203,20240424,ACES,Asing
ACES,2024-05-02,sell,-7331,-7.052975e+08,1.3789e+06,1.3333265e+09,DR,ACES,966.9493799405323,20240424,ACES,Asing
ASLC,2024-05-02,buy,12786,1.319738e+08,1.9052e+06,1.954966e+08,YP,ASLC,102.61211421373085,20240424,ASLC,Asing
ASLC,2024-05-02,buy,7689,7.89714e+07,1.3618e+06,1.388284e+08,XC,ASLC,101.94477896901161,20240424,ASLC,Lokal
ASLC,2024-05-02,buy,6677,6.84847e+07,667700,6.84847e+07,BK,ASLC,102.56806949228695,20240424,ASLC,Asing
ASLC,2024-05-02,buy,4622,4.58982e+07,560200,5.60702e+07,YB,ASLC,100.08961085326669,20240424,ASLC,Lokal
ASLC,2024-05-02,buy,3548,3.57592e+07,380000,3.838e+07,IF,ASLC,101,20240424,ASLC,Lokal
ASLC,2024-05-02,buy,3103,3.1529e+07,390500,3.969e+07,CP,ASLC,101.63892445582586,20240424,ASLC,Asing
ASLC,2024-05-02,buy,2244,2.28173e+07,255100,2.59651e+07,MG,ASLC,101.78400627205018,20240424,ASLC,Lokal
ASLC,2024-05-02,buy,1962,1.96941e+07,217800,2.18757e+07,NI,ASLC,100.43939393939394,20240424,ASLC,Pemerintah
ASLC,2024-05-02,buy,1505,1.5201e+07,150500,1.5201e+07,SQ,ASLC,101.00332225913621,20240424,ASLC,Lokal
ASLC,2024-05-02,buy,1495,1.5164e+07,179500,1.8174e+07,EP,ASLC,101.24791086350974,20240424,ASLC,Lokal
ASLC,2024-05-02,sell,-33043,-3.379372e+08,3.4509e+06,3.528288e+08,PD,ASLC,102.24254542293315,20240424,ASLC,Lokal
ASLC,2024-05-02,sell,-9018,-9.00824e+07,1.0009e+06,1.000915e+08,XA,ASLC,100.00149865121391,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-2043,-2.14919e+07,778100,7.97307e+07,XL,ASLC,102.46844878550314,20240424,ASLC,Lokal
ASLC,2024-05-02,sell,-2000,-2.04e+07,200000,2.04e+07,AI,ASLC,102,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-1500,-1.43039e+07,1.15e+06,1.163039e+08,ZP,ASLC,101.13382608695652,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-1360,-1.36703e+07,138500,1.39253e+07,LG,ASLC,100.54368231046931,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-1056,-1.08023e+07,127400,1.30041e+07,AK,ASLC,102.07299843014128,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-480,-4.896e+06,48000,4.896e+06,TP,ASLC,102,20240424,ASLC,Asing
ASLC,2024-05-02,sell,-100,-1e+06,10000,1e+06,SF,ASLC,100,20240424,ASLC,Lokal
ASLC,2024-05-02,sell,-82,-939100,48200,4.9791e+06,AG,ASLC,103.30082987551867,20240424,ASLC,Asing
ADHI,2024-05-02,buy,12811,3.442006e+08,1.4669e+06,3.94567e+08,KK,ADHI,268.98016224691526,20240424,ADHI,Asing
ADHI,2024-05-02,buy,9760,2.65472e+08,1e+06,2.72e+08,IN,ADHI,272,20240424,ADHI,Lokal
ADHI,2024-05-02,buy,2560,6.97304e+07,658300,1.791684e+08,AK,ADHI,272.1683123196111,20240424,ADHI,Asing
ADHI,2024-05-02,buy,2490,6.726e+07,249000,6.726e+07,IF,ADHI,270.12048192771084,20240424,ADHI,Lokal
ADHI,2024-05-02,buy,1068,2.874e+07,248500,6.7174e+07,XL,ADHI,270.317907444668,20240424,ADHI,Lokal
ADHI,2024-05-02,buy,1001,2.66268e+07,100100,2.66268e+07,AG,ADHI,266.001998001998,20240424,ADHI,Asing
ADHI,2024-05-02,buy,810,2.185e+07,93000,2.511e+07,AZ,ADHI,270,20240424,ADHI,Lokal
ADHI,2024-05-02,buy,663,1.76742e+07,633100,1.708182e+08,YP,ADHI,269.8123519191281,20240424,ADHI,Asing
ADHI,2024-05-02,buy,480,1.29358e+07,101200,2.74062e+07,EP,ADHI,270.8122529644269,20240424,ADHI,Lokal
ADHI,2024-05-02,buy,472,1.23466e+07,118500,3.20174e+07,GR,ADHI,270.18902953586496,20240424,ADHI,Lokal
ADHI,2024-05-02,sell,-11362,-3.058106e+08,1.2531e+06,3.378036e+08,YU,ADHI,269.57433564759395,20240424,ADHI,Asing
ADHI,2024-05-02,sell,-4870,-1.337984e+08,890100,2.432072e+08,DR,ADHI,273.23581620042694,20240424,ADHI,Asing
